n,mean_burst,std_burst,mean_arrival,std_arrival,mean_priority,std_priority,max_burst,min_burst,max_arrival,min_arrival,label
4,4.25,2.947456530637899,3.25,1.299038105676658,2.0,1.0,9,1,5,2,SJF
7,5.571428571428571,2.821202522590214,2.2857142857142856,1.979486637221574,3.4285714285714284,1.4982983545287878,10,2,5,0,SJF
5,3.4,2.8705400188814645,2.4,1.019803902718557,3.2,1.16619037896906,9,1,4,1,SJF
4,5.75,2.5860201081971503,2.75,1.299038105676658,3.75,1.6393596310755,10,3,4,1,SJF
5,6.8,2.227105745132009,1.8,1.7204650534085255,2.8,1.5999999999999999,9,3,5,0,SJF
7,6.571428571428571,2.969229955832361,1.1428571428571428,1.355261854357877,3.857142857142857,1.5518257844571737,10,2,4,0,SJF
4,5.25,3.832427429188973,3.0,1.8708286933869707,2.75,1.299038105676658,10,1,5,0,SJF
6,4.0,2.449489742783178,2.1666666666666665,1.674979270186815,1.6666666666666667,1.1055415967851332,7,1,4,0,SJF
8,6.125,2.9764702249476644,3.0,1.7320508075688772,3.375,1.1110243021644486,10,2,5,0,SJF
3,5.0,2.8284271247461903,1.3333333333333333,1.247219128924647,3.3333333333333335,0.9428090415820634,7,1,3,0,FCFS
8,5.25,3.3819373146171707,1.625,1.3169567191065923,2.875,1.3635890143294642,10,1,4,0,SJF
8,4.375,2.2878756522153907,4.0,1.0,2.25,0.9682458365518543,9,1,5,2,SJF
8,5.5,3.6742346141747673,2.125,1.0532687216470449,4.0,1.224744871391589,10,1,4,1,SJF
3,4.666666666666667,1.699673171197595,2.3333333333333335,1.8856180831641267,1.6666666666666667,0.4714045207910317,7,3,5,1,FCFS
8,5.625,2.8695600708122493,3.0,1.8027756377319946,3.5,1.5,10,2,5,0,SJF
5,6.2,2.4819347291981715,1.2,1.1661903789690602,2.6,1.019803902718557,10,3,3,0,SJF
8,8.25,1.713913650100261,1.75,1.6393596310755,3.0,1.5,10,5,5,0,SJF
7,5.0,3.625307868699863,2.5714285714285716,0.9035079029052513,2.5714285714285716,0.9035079029052513,10,1,4,1,SJF
3,3.3333333333333335,2.6246692913372702,1.3333333333333333,1.247219128924647,3.6666666666666665,1.8856180831641267,7,1,3,0,FCFS
3,9.333333333333334,0.9428090415820634,2.6666666666666665,1.699673171197595,4.0,0.816496580927726,10,8,5,1,FCFS
7,3.4285714285714284,2.381904571504724,1.7142857142857142,1.3850513878332367,3.142857142857143,1.6413036132965795,9,1,4,0,SJF
3,7.666666666666667,2.6246692913372702,3.0,0.816496580927726,1.6666666666666667,0.9428090415820634,10,4,4,2,FCFS
7,6.142857142857143,2.4159335036125373,2.7142857142857144,1.577908716741037,3.4285714285714284,1.3997084244475304,10,2,5,1,SJF
4,6.0,3.082207001484488,1.5,2.0615528128088303,3.5,1.118033988749895,10,3,5,0,SJF
6,6.0,1.9148542155126762,2.3333333333333335,1.247219128924647,2.1666666666666665,1.4624940645653537,9,4,5,1,SJF
5,4.2,3.0594117081556713,1.6,1.624807680927192,3.4,1.2,9,1,4,0,SJF
6,4.0,3.1622776601683795,2.8333333333333335,2.1147629234082532,1.5,0.7637626158259734,10,1,5,0,SJF
6,3.8333333333333335,1.5723301886761005,2.3333333333333335,1.8856180831641267,4.166666666666667,0.8975274678557507,6,2,5,0,SJF
6,6.5,2.6299556396765835,3.0,2.0816659994661326,3.5,1.2583057392117916,10,3,5,0,SJF
5,7.2,2.3151673805580453,3.4,1.3564659966250538,2.8,1.32664991614216,10,3,5,2,SJF
6,5.5,2.362907813126304,2.8333333333333335,1.9507833184532708,3.5,1.118033988749895,8,2,5,0,SJF
5,7.2,2.1354156504062622,3.0,1.7888543819998317,2.6,1.3564659966250536,10,4,5,0,SJF
3,6.333333333333333,3.0912061651652345,2.6666666666666665,0.9428090415820634,3.6666666666666665,0.4714045207910317,9,2,4,2,FCFS
6,7.0,2.516611478423583,3.8333333333333335,0.6871842709362768,2.5,1.2583057392117916,10,3,5,3,SJF
7,7.142857142857143,2.030381486221699,2.4285714285714284,1.761261143705422,3.142857142857143,1.355261854357877,10,3,5,0,SJF
3,5.0,2.160246899469287,1.6666666666666667,0.4714045207910317,2.6666666666666665,1.247219128924647,8,3,2,1,SJF
5,4.4,2.33238075793812,0.8,0.9797958971132713,2.8,1.6,8,2,2,0,SJF
8,6.0,2.5495097567963922,3.125,1.964529205687714,3.5,1.0,10,2,5,0,SJF
5,4.2,3.370459909270544,3.4,1.019803902718557,3.2,1.32664991614216,10,1,5,2,SJF
5,7.0,2.0976176963403033,1.2,0.9797958971132713,3.4,1.4966629547095767,9,3,2,0,SJF
7,4.142857142857143,2.9965967090575756,2.4285714285714284,1.761261143705422,3.2857142857142856,1.4846149779161804,8,1,5,0,SJF
6,4.5,2.6299556396765835,2.6666666666666665,1.3743685418725535,3.3333333333333335,1.3743685418725535,8,1,4,0,SJF
7,3.857142857142857,1.5518257844571737,3.0,1.6035674514745464,2.857142857142857,1.5518257844571737,7,2,5,1,SJF
6,3.6666666666666665,2.0548046676563256,2.6666666666666665,1.247219128924647,3.3333333333333335,1.247219128924647,8,2,4,1,SJF
4,5.75,2.277608394786075,2.75,0.82915619758885,2.75,0.82915619758885,8,2,4,2,FCFS
6,6.0,3.6514837167011076,2.8333333333333335,1.7716909687891083,2.6666666666666665,1.1055415967851334,10,1,5,0,SJF
3,6.333333333333333,3.299831645537222,2.0,0.816496580927726,3.6666666666666665,1.247219128924647,10,2,3,1,SJF
6,6.333333333333333,2.8674417556808756,4.0,1.4142135623730951,3.3333333333333335,1.699673171197595,10,2,5,1,SJF
8,6.25,2.7726341266023544,2.625,1.4947825928876748,3.5,1.3228756555322954,10,2,5,0,SJF
7,4.571428571428571,3.499271061118826,3.5714285714285716,1.178030178747903,2.7142857142857144,1.4846149779161806,10,1,5,1,SJF
5,7.2,2.039607805437114,2.8,1.7204650534085253,2.4,1.019803902718557,10,4,5,0,SJF
6,5.333333333333333,2.6246692913372702,3.5,1.5,3.3333333333333335,1.4907119849998598,10,2,5,1,SJF
8,6.125,2.4717149916606487,3.875,0.7806247497997998,2.875,1.3635890143294642,10,3,5,3,SJF
6,6.833333333333333,1.9507833184532708,3.0,1.9148542155126762,4.0,1.4142135623730951,9,4,5,0,SJF
5,5.4,0.7999999999999999,2.0,1.0954451150103321,3.8,1.469693845669907,6,4,4,1,SJF
8,7.25,1.984313483298443,2.75,1.6393596310755,3.625,1.4947825928876748,10,3,5,0,SJF
4,5.5,1.5,1.0,1.0,2.5,1.5,7,4,2,0,SJF
5,5.2,2.4819347291981715,2.6,1.019803902718557,1.8,0.7483314773547883,9,2,4,1,SJF
8,4.375,2.595067436503337,3.0,1.5811388300841898,3.25,1.3919410907075054,10,1,5,0,SJF
6,5.333333333333333,3.2489314482696545,3.0,1.632993161855452,3.6666666666666665,0.9428090415820634,10,2,5,0,SJF
7,4.714285714285714,2.4327694808466287,3.142857142857143,1.4568627181693672,2.7142857142857144,1.3850513878332367,9,2,5,0,SJF
8,5.875,2.027159342528357,2.625,1.1110243021644486,3.0,1.3228756555322954,9,3,4,0,SJF
3,4.333333333333333,2.0548046676563256,1.3333333333333333,1.247219128924647,3.3333333333333335,0.9428090415820634,7,2,3,0,SJF
7,6.0,3.3380918415851206,3.4285714285714284,1.9166296949998196,2.857142857142857,1.124858267715973,10,1,5,0,SJF
5,5.6,2.870540018881465,4.0,1.0954451150103321,2.4,1.019803902718557,10,3,5,2,SJF
3,2.3333333333333335,1.247219128924647,4.333333333333333,0.9428090415820634,2.6666666666666665,1.247219128924647,4,1,5,3,SJF
8,6.0,2.8722813232690143,2.5,1.6583123951777,3.125,1.3635890143294642,10,2,5,0,SJF
5,5.4,2.33238075793812,3.4,1.624807680927192,4.2,0.7483314773547882,8,2,5,1,SJF
6,4.5,2.140872096444188,1.5,1.3844373104863459,2.3333333333333335,1.1055415967851334,7,1,4,0,SJF
6,6.833333333333333,1.5723301886761007,1.6666666666666667,0.9428090415820634,3.5,1.5,9,4,3,0,SJF
6,5.166666666666667,2.4776781245530843,1.5,1.6072751268321592,3.3333333333333335,1.4907119849998596,9,3,5,0,SJF
8,7.0,2.3979157616563596,2.75,2.1065374432940898,3.125,1.5360257159305635,9,1,5,0,SJF
5,6.6,3.4985711369071804,2.4,0.8,3.4,1.3564659966250536,10,1,3,1,SJF
5,4.8,2.4819347291981715,2.4,1.854723699099141,2.8,1.469693845669907,8,2,5,0,SJF
5,5.0,3.1622776601683795,2.6,1.019803902718557,3.2,1.8330302779823362,10,1,4,1,SJF
5,7.8,1.6,2.2,1.9390719429665317,1.6,0.4898979485566356,10,5,5,0,SJF
7,4.857142857142857,2.996596709057576,2.0,2.138089935299395,3.142857142857143,0.6388765649999398,9,1,5,0,SJF
4,4.25,2.48746859276655,0.25,0.4330127018922193,2.75,1.479019945774904,8,1,1,0,SJF
7,3.5714285714285716,3.1102201510110348,1.8571428571428572,1.7261494247992246,2.7142857142857144,1.0301575072754257,10,1,4,0,SJF
4,7.75,2.7726341266023544,1.5,0.8660254037844386,2.5,1.6583123951777,10,3,3,1,SJF
6,4.833333333333333,3.531603350069515,1.8333333333333333,1.4624940645653537,2.8333333333333335,0.8975274678557507,10,1,4,0,SJF
3,8.333333333333334,1.247219128924647,3.3333333333333335,1.699673171197595,2.6666666666666665,0.4714045207910317,10,7,5,1,FCFS
6,4.166666666666667,2.3392781412697,2.5,1.5,3.0,1.4142135623730951,9,2,5,0,FCFS
7,4.428571428571429,2.5555062599997598,1.7142857142857142,1.8294640678379566,3.7142857142857144,1.385051387833237,10,2,5,0,SJF
6,4.5,3.947573094109004,2.5,1.8929694486000912,3.1666666666666665,1.2133516482134197,10,1,5,0,RR
8,7.25,2.8613807855648994,3.875,1.0532687216470449,2.375,1.2183492931011204,10,2,5,2,SJF
3,6.666666666666667,1.8856180831641267,0.6666666666666666,0.4714045207910317,3.0,1.4142135623730951,8,4,1,0,SJF
5,4.8,2.1354156504062622,4.4,0.7999999999999999,3.4,1.3564659966250536,8,2,5,3,SJF
4,5.25,2.48746859276655,0.25,0.4330127018922193,4.25,0.82915619758885,9,2,1,0,SJF
5,4.8,3.655133376499413,2.0,1.2649110640673518,3.4,0.8,10,1,4,1,SJF
6,6.833333333333333,2.1147629234082532,4.0,1.1547005383792515,3.3333333333333335,0.9428090415820634,9,3,5,2,SJF
4,6.5,2.5,2.5,1.6583123951777,3.75,1.299038105676658,9,4,5,1,SJF
5,4.8,3.1874754901018454,3.6,1.7435595774162693,2.0,1.5491933384829668,9,1,5,1,SJF
7,6.142857142857143,2.641891715558133,3.0,1.7728105208558367,3.0,0.9258200997725514,9,2,5,1,SJF
6,4.666666666666667,2.4267032964268394,2.3333333333333335,1.49071198499986,3.5,1.2583057392117916,9,1,5,1,SJF
5,7.4,1.0198039027185568,3.0,1.6733200530681511,4.2,1.6,9,6,5,0,SJF
5,5.0,3.03315017762062,3.4,2.0591260281974,4.0,1.2649110640673518,10,1,5,0,SJF
8,5.0,2.0615528128088303,2.875,1.7633419974582356,2.5,1.3228756555322954,9,2,5,0,SJF
6,5.0,2.0,3.5,1.707825127659933,3.5,1.5,8,2,5,0,SJF
8,5.5,2.8284271247461903,3.0,1.5,2.0,1.224744871391589,9,2,5,1,SJF
4,5.75,3.2691742076555053,1.75,1.479019945774904,1.75,1.299038105676658,10,1,4,0,SJF
3,4.333333333333333,3.39934634239519,3.0,1.632993161855452,2.0,1.4142135623730951,9,1,5,1,FCFS
4,3.75,2.680951323690902,2.5,2.0615528128088303,2.75,1.0897247358851685,8,1,5,0,RR
7,4.285714285714286,2.7105237087157534,2.857142857142857,1.8070158058105024,3.857142857142857,1.355261854357877,8,1,5,0,SJF
4,5.75,3.112474899497183,2.5,1.6583123951777,2.5,1.118033988749895,9,1,5,1,FCFS
6,6.666666666666667,3.815174380753199,1.8333333333333333,0.6871842709362768,3.1666666666666665,1.5723301886761005,10,1,3,1,SJF
3,6.666666666666667,2.494438257849294,1.3333333333333333,0.4714045207910317,3.6666666666666665,0.4714045207910317,10,4,2,1,SJF
4,4.75,2.8613807855648994,2.25,1.479019945774904,2.0,1.224744871391589,9,1,4,0,SJF
4,3.25,1.7853571071357126,1.0,0.0,3.0,1.224744871391589,6,1,1,1,SJF
7,5.714285714285714,3.1943828249996993,3.2857142857142856,1.1605769149479943,2.857142857142857,1.6413036132965795,9,1,5,2,SJF
5,6.4,1.9595917942265424,1.8,1.7204650534085255,2.6,1.2,10,4,5,0,SJF
8,3.875,2.368411915187052,1.75,1.3919410907075054,3.75,1.0897247358851685,9,1,4,0,SJF
3,6.666666666666667,3.39934634239519,1.6666666666666667,1.247219128924647,3.0,1.632993161855452,10,2,3,0,FCFS
3,2.6666666666666665,2.3570226039551585,1.6666666666666667,0.4714045207910317,3.0,1.4142135623730951,6,1,2,1,FCFS
3,5.666666666666667,2.357022603955158,3.0,0.816496580927726,4.333333333333333,0.9428090415820634,9,4,4,2,FCFS
6,5.166666666666667,2.6087459737497545,2.5,1.9790570145063195,3.1666666666666665,1.2133516482134197,9,1,5,0,SJF
6,3.0,1.1547005383792515,3.0,1.9148542155126762,3.5,1.6072751268321592,5,2,5,0,SJF
8,4.75,2.6339134382131846,2.875,1.6909686573085854,2.5,1.5811388300841898,9,1,5,1,SJF
7,7.0,2.6726124191242437,2.857142857142857,1.7261494247992246,1.8571428571428572,0.8329931278350429,10,2,5,0,SJF
8,5.5,2.5,3.25,1.8540496217739157,4.25,0.82915619758885,10,2,5,0,SJF
6,5.5,1.3844373104863459,2.1666666666666665,1.0671873729054748,2.0,1.0,8,4,3,0,SJF
3,7.333333333333333,1.247219128924647,2.6666666666666665,0.4714045207910317,3.3333333333333335,1.699673171197595,9,6,3,2,FCFS
5,6.8,1.9390719429665317,3.6,1.4966629547095764,4.0,1.0954451150103321,10,5,5,1,SJF
8,5.25,3.152380053229623,1.75,1.713913650100261,2.625,1.2183492931011204,10,1,5,0,SJF
6,4.333333333333333,1.7950549357115013,2.3333333333333335,1.795054935711501,1.5,0.7637626158259734,7,1,5,0,SJF
6,4.333333333333333,2.494438257849294,2.5,1.9790570145063195,3.1666666666666665,1.8633899812498247,8,1,5,0,SJF
8,5.5,2.0615528128088303,1.75,1.5612494995995996,3.375,1.4947825928876748,10,3,4,0,SJF
3,6.0,2.160246899469287,1.3333333333333333,0.4714045207910317,3.3333333333333335,1.699673171197595,8,3,2,1,FCFS
8,6.375,2.4462982238476156,2.75,1.479019945774904,3.25,1.1989578808281798,10,3,5,0,SJF
3,4.333333333333333,3.299831645537222,3.0,0.0,4.666666666666667,0.4714045207910317,9,2,3,3,SJF
7,4.142857142857143,1.958758457257441,2.857142857142857,2.099562636671296,3.857142857142857,1.124858267715973,7,2,5,0,SJF
4,6.5,2.0615528128088303,1.75,1.299038105676658,2.75,1.0897247358851685,9,4,3,0,SJF
7,7.285714285714286,2.249716535431946,3.142857142857143,2.166535841157586,4.0,0.7559289460184544,10,3,5,0,SJF
4,5.5,3.640054944640259,4.25,0.4330127018922193,3.75,1.6393596310755,10,1,5,4,SJF
8,8.625,1.3169567191065923,2.75,1.3919410907075054,2.5,1.3228756555322954,10,6,5,0,SJF
3,5.333333333333333,1.247219128924647,3.3333333333333335,0.9428090415820634,2.6666666666666665,1.699673171197595,7,4,4,2,FCFS
5,5.2,1.8330302779823358,2.0,1.7888543819998317,2.0,1.0954451150103321,7,3,5,0,SJF
3,4.333333333333333,0.4714045207910317,3.3333333333333335,1.247219128924647,2.0,0.0,5,4,5,2,FCFS
8,5.125,2.8912583765550943,1.875,1.5360257159305635,3.0,1.3228756555322954,9,1,4,0,SJF
8,4.125,2.4206145913796355,2.375,1.8666480653835098,2.75,1.3919410907075054,8,1,5,0,SJF
5,3.0,2.5298221281347035,2.8,2.039607805437114,2.4,1.3564659966250538,7,1,5,0,FCFS
6,4.0,2.581988897471611,2.0,1.9148542155126762,3.5,1.2583057392117916,9,1,5,0,SJF
3,3.6666666666666665,3.091206165165235,1.6666666666666667,2.357022603955158,3.0,1.4142135623730951,8,1,5,0,FCFS
4,6.0,1.8708286933869707,2.0,1.4142135623730951,3.0,1.5811388300841898,9,4,4,0,SJF
3,6.0,3.7416573867739413,4.0,0.816496580927726,1.6666666666666667,0.4714045207910317,10,1,5,3,FCFS
6,7.166666666666667,2.852873794770615,1.6666666666666667,1.6996731711975948,3.5,1.2583057392117916,10,2,4,0,SJF
8,4.625,2.6427968139832467,2.875,1.165922381636102,2.25,1.479019945774904,10,1,5,1,SJF
3,6.0,2.449489742783178,3.6666666666666665,1.247219128924647,3.3333333333333335,1.247219128924647,9,3,5,2,FCFS
4,5.25,2.5860201081971503,1.5,1.5,2.75,0.82915619758885,9,2,4,0,SJF
3,7.666666666666667,0.9428090415820634,3.0,0.816496580927726,3.6666666666666665,1.247219128924647,9,7,4,2,FCFS
3,5.0,1.632993161855452,3.0,1.4142135623730951,2.0,0.0,7,3,5,2,SJF
6,5.5,2.753785273643051,0.8333333333333334,1.0671873729054748,2.8333333333333335,1.2133516482134197,9,1,3,0,SJF
4,6.0,1.224744871391589,1.5,1.5,2.5,0.5,8,5,4,0,SJF
7,5.0,2.6726124191242437,2.857142857142857,1.5518257844571737,2.142857142857143,0.6388765649999399,9,2,4,0,SJF
8,6.125,2.2603926650031405,2.875,1.6153559979150107,2.625,0.8569568250501305,9,2,5,0,SJF
7,7.285714285714286,3.1943828249996997,3.7142857142857144,1.577908716741037,2.857142857142857,1.2453996981544782,10,1,5,1,SJF
5,7.8,2.039607805437114,2.6,1.624807680927192,3.6,1.4966629547095764,10,5,5,1,SJF
7,7.0,2.390457218668787,3.2857142857142856,1.749635530559413,3.4285714285714284,1.3997084244475304,10,3,5,1,SJF
6,6.166666666666667,3.1841621957571333,2.0,1.7320508075688772,2.1666666666666665,0.8975274678557507,9,1,5,0,SJF
6,3.8333333333333335,2.4776781245530843,3.1666666666666665,1.2133516482134197,3.1666666666666665,1.21335164821342,8,1,5,1,SJF
7,5.0,2.7255405754769875,3.0,2.138089935299395,2.7142857142857144,1.3850513878332367,10,1,5,0,SJF
8,7.375,2.2325713874364688,3.0,1.5811388300841898,3.875,1.165922381636102,10,3,5,0,SJF
5,3.6,2.244994432064365,2.8,1.32664991614216,3.2,0.39999999999999997,6,1,5,1,SJF
6,5.333333333333333,2.981423969999719,1.8333333333333333,1.0671873729054748,2.8333333333333335,1.0671873729054748,10,1,3,0,SJF
8,6.0,2.7386127875258306,2.75,1.713913650100261,2.875,1.4523687548277813,10,2,5,0,SJF
6,6.833333333333333,2.793842435706702,3.0,1.2909944487358056,4.0,1.5275252316519468,10,3,5,1,SJF
3,5.0,3.7416573867739413,4.0,1.4142135623730951,2.6666666666666665,0.9428090415820634,10,1,5,2,FCFS
3,5.333333333333333,2.6246692913372702,2.0,2.160246899469287,2.6666666666666665,0.4714045207910317,9,3,5,0,FCFS
6,4.166666666666667,2.5440562537456244,1.8333333333333333,1.5723301886761007,2.8333333333333335,1.0671873729054748,9,2,4,0,SJF
4,7.5,1.6583123951777,1.25,1.6393596310755,2.25,1.6393596310755,9,5,4,0,SJF
3,3.3333333333333335,1.8856180831641267,0.3333333333333333,0.4714045207910317,3.6666666666666665,1.8856180831641267,6,2,1,0,SJF
8,5.625,3.5333235062756425,2.75,1.479019945774904,3.5,1.118033988749895,10,1,5,0,SJF
5,6.6,2.4166091947189146,3.0,1.2649110640673518,3.8,1.16619037896906,10,4,5,1,SJF
3,8.333333333333334,1.699673171197595,1.6666666666666667,1.699673171197595,4.0,0.816496580927726,10,6,4,0,FCFS
7,5.857142857142857,3.136356914300021,2.5714285714285716,1.9897697538834456,3.857142857142857,1.2453996981544782,10,2,5,0,SJF
6,5.333333333333333,3.0368111930480994,3.0,1.7320508075688772,3.5,0.7637626158259734,10,1,5,1,SJF
7,7.142857142857143,2.9485382057928993,2.857142857142857,1.4568627181693672,2.4285714285714284,1.3997084244475304,10,2,5,1,SJF
8,5.5,2.692582403567252,1.5,1.8027756377319946,3.25,1.0897247358851685,9,1,5,0,SJF
7,7.428571428571429,2.498979383505129,2.4285714285714284,1.2936264483053452,3.142857142857143,1.2453996981544782,10,4,4,1,SJF
3,5.666666666666667,3.0912061651652345,3.0,0.816496580927726,1.3333333333333333,0.4714045207910317,10,3,4,2,RR
5,2.4,0.8,2.8,0.7483314773547882,3.4,1.3564659966250538,3,1,4,2,SJF
6,5.333333333333333,3.34995854037363,2.1666666666666665,1.7716909687891083,2.8333333333333335,1.674979270186815,10,1,5,0,SJF
3,8.0,1.4142135623730951,1.3333333333333333,0.9428090415820634,3.6666666666666665,1.8856180831641267,9,6,2,0,FCFS
3,4.666666666666667,3.299831645537222,3.3333333333333335,1.699673171197595,2.3333333333333335,1.247219128924647,9,1,5,1,FCFS
7,6.285714285714286,1.8294640678379568,2.857142857142857,0.8329931278350429,3.142857142857143,1.5518257844571737,8,3,4,2,SJF
3,9.333333333333334,0.9428090415820634,4.0,0.816496580927726,3.0,1.4142135623730951,10,8,5,3,SJF
7,6.142857142857143,1.958758457257441,2.7142857142857144,1.749635530559413,2.5714285714285716,1.2936264483053452,9,4,5,1,SJF
8,5.25,2.222048604328897,2.75,1.0897247358851685,3.125,1.5360257159305635,9,1,5,1,SJF
5,5.6,2.5768197453450252,2.8,1.16619037896906,2.6,1.3564659966250536,8,2,4,1,SJF
5,6.2,3.1874754901018454,2.2,1.7204650534085253,3.2,1.16619037896906,10,1,5,0,FCFS
6,4.666666666666667,2.2110831935702664,2.5,0.9574271077563381,2.5,1.3844373104863459,9,2,4,1,SJF
6,3.6666666666666665,2.211083193570267,1.8333333333333333,1.3437096247164249,3.1666666666666665,1.4624940645653537,8,1,4,0,SJF
4,8.75,1.0897247358851685,1.75,1.7853571071357126,3.0,1.224744871391589,10,7,4,0,SJF
8,6.125,1.2686114456365274,1.625,0.9921567416492215,2.625,1.1110243021644486,8,4,4,1,SJF
8,5.875,2.8476964374736293,2.5,1.5,2.875,1.3635890143294642,9,1,5,1,SJF
8,4.0,2.3979157616563596,2.25,2.1065374432940898,3.875,1.2686114456365274,7,1,5,0,SJF
4,3.5,2.692582403567252,1.5,1.5,3.0,1.224744871391589,8,1,4,0,SJF
8,5.125,2.4717149916606487,2.875,1.964529205687714,3.625,0.6959705453537527,9,1,5,0,SJF
7,5.571428571428571,1.6781914463529615,3.0,1.8516401995451028,3.5714285714285716,1.2936264483053452,8,3,5,1,SJF
7,8.857142857142858,1.5518257844571737,2.7142857142857144,1.979486637221574,3.142857142857143,1.3552618543578767,10,6,5,0,SJF
3,3.6666666666666665,2.0548046676563256,1.6666666666666667,1.699673171197595,3.3333333333333335,1.247219128924647,6,1,4,0,FCFS
3,5.333333333333333,2.8674417556808756,3.0,2.160246899469287,3.6666666666666665,0.9428090415820634,9,2,5,0,FCFS
4,5.5,1.5,2.5,1.6583123951777,3.5,1.118033988749895,8,4,4,0,SJF
8,5.5,1.6583123951777,3.0,1.8708286933869707,2.5,1.224744871391589,7,2,5,0,SJF
8,6.0,3.5355339059327378,3.0,1.7320508075688772,2.625,1.7275343701356567,10,2,5,0,SJF
3,5.333333333333333,1.247219128924647,3.6666666666666665,1.8856180831641267,2.6666666666666665,0.4714045207910317,7,4,5,1,FCFS
3,3.3333333333333335,2.0548046676563256,4.0,0.816496580927726,3.0,1.4142135623730951,6,1,5,3,SJF
3,4.666666666666667,3.2998316455372216,3.0,1.4142135623730951,2.3333333333333335,0.4714045207910317,9,1,4,1,FCFS
5,3.8,3.3105890714493698,2.4,2.0591260281974,2.0,0.8944271909999159,10,1,5,0,SJF
4,7.75,2.7726341266023544,2.0,2.0,2.5,1.5,10,3,4,0,SJF
3,5.666666666666667,3.39934634239519,1.3333333333333333,0.4714045207910317,2.6666666666666665,0.4714045207910317,9,1,2,1,SJF
3,5.0,2.449489742783178,3.6666666666666665,1.247219128924647,4.333333333333333,0.9428090415820634,8,2,5,2,FCFS
6,6.5,2.9297326385411577,2.5,1.2583057392117916,2.3333333333333335,1.3743685418725535,10,2,4,1,SJF
7,5.0,3.3380918415851206,3.0,1.5118578920369088,4.0,1.4142135623730951,9,1,5,0,SJF
5,5.4,2.5768197453450252,3.0,1.7888543819998317,3.6,1.2,9,3,5,0,SJF
8,5.375,2.912795049432761,3.0,1.5811388300841898,2.5,1.5,9,1,5,0,SJF
8,5.875,2.315032397181517,1.375,1.5761900266148114,2.875,1.165922381636102,8,1,5,0,SJF
6,6.166666666666667,2.4094720491334933,1.8333333333333333,1.5723301886761007,2.3333333333333335,1.3743685418725535,9,2,5,0,SJF
